,speciality,f_zip_code,count
696,Cardiovascular Disease,10924,140.0
697,Cardiovascular Disease,10940,56.0
698,Cardiovascular Disease,10941,35.0
699,Cardiovascular Disease,10941.0,2.0
700,Cardiovascular Disease,10954,1.0
701,Cardiovascular Disease,10956,11.0
702,Cardiovascular Disease,10960,1.0
703,Cardiovascular Disease,10970,22.0
704,Cardiovascular Disease,10980,36.0
705,Cardiovascular Disease,10980.0,1.0
706,Cardiovascular Disease,10989,93.0
707,Cardiovascular Disease,10989.0,2.0
708,Cardiovascular Disease,10990,1.0
709,Cardiovascular Disease,10992,1.0
710,Cardiovascular Disease,10993,3.0
711,Cardiovascular Disease,10994,14.0
712,Cardiovascular Disease,11004,1.0
713,Cardiovascular Disease,11010,32.0
714,Cardiovascular Disease,11021,244.0
715,Cardiovascular Disease,11022,15.0
716,Cardiovascular Disease,11023,185.0
717,Cardiovascular Disease,11024,1.0
718,Cardiovascular Disease,11030,395.0
719,Cardiovascular Disease,11030.0,5.0
720,Cardiovascular Disease,1104,3.0
721,Cardiovascular Disease,11040,202.0
722,Cardiovascular Disease,11040.0,4.0
723,Cardiovascular Disease,11042,592.0
724,Cardiovascular Disease,11042.0,1.0
725,Cardiovascular Disease,11050,18.0
726,Cardiovascular Disease,1107,14.0
727,Cardiovascular Disease,11102,1.0
728,Cardiovascular Disease,11103,36.0
729,Cardiovascular Disease,11105,11.0
730,Cardiovascular Disease,11106,10.0
731,Cardiovascular Disease,11201,199.0
732,Cardiovascular Disease,11203,144.0
733,Cardiovascular Disease,11204,51.0
734,Cardiovascular Disease,11206,1.0
735,Cardiovascular Disease,11209,195.0
736,Cardiovascular Disease,11209.0,1.0
737,Cardiovascular Disease,11210,12.0
738,Cardiovascular Disease,11212,91.0
739,Cardiovascular Disease,11213,17.0
740,Cardiovascular Disease,11214,7.0
741,Cardiovascular Disease,11215,326.0
742,Cardiovascular Disease,11215.0,4.0
743,Cardiovascular Disease,11217,38.0
744,Cardiovascular Disease,11218,25.0
745,Cardiovascular Disease,11219,372.0
746,Cardiovascular Disease,11219.0,2.0
747,Cardiovascular Disease,11220,67.0
748,Cardiovascular Disease,11221,1.0
749,Cardiovascular Disease,11222,22.0
750,Cardiovascular Disease,11223,44.0
751,Cardiovascular Disease,11224,20.0
752,Cardiovascular Disease,11226,10.0
753,Cardiovascular Disease,11228,68.0
754,Cardiovascular Disease,11229,46.0
755,Cardiovascular Disease,11229.0,2.0
756,Cardiovascular Disease,11230,120.0
757,Cardiovascular Disease,11234,117.0
758,Cardiovascular Disease,11235,69.0
759,Cardiovascular Disease,11236,2.0
760,Cardiovascular Disease,11237,26.0
761,Cardiovascular Disease,11238,4.0
762,Cardiovascular Disease,11239,2.0
763,Cardiovascular Disease,11249,4.0
764,Cardiovascular Disease,11354,82.0
765,Cardiovascular Disease,11355,402.0
766,Cardiovascular Disease,11357,26.0
767,Cardiovascular Disease,11358,24.0
768,Cardiovascular Disease,11360,31.0
769,Cardiovascular Disease,11361,183.0
770,Cardiovascular Disease,11362,3.0
771,Cardiovascular Disease,11364,7.0
772,Cardiovascular Disease,11365,4.0
773,Cardiovascular Disease,11366,2.0
774,Cardiovascular Disease,11367,2.0
775,Cardiovascular Disease,11368,17.0
776,Cardiovascular Disease,11372,36.0
777,Cardiovascular Disease,11373,35.0
778,Cardiovascular Disease,11374,10.0
779,Cardiovascular Disease,11375,102.0
780,Cardiovascular Disease,11377,29.0
781,Cardiovascular Disease,11385,12.0
782,Cardiovascular Disease,11411,1.0
783,Cardiovascular Disease,11414,37.0
784,Cardiovascular Disease,11415,54.0
785,Cardiovascular Disease,11416,18.0
786,Cardiovascular Disease,11417,79.0
787,Cardiovascular Disease,11417.0,8.0
788,Cardiovascular Disease,11418,77.0
789,Cardiovascular Disease,11418.0,2.0
790,Cardiovascular Disease,11419,15.0
791,Cardiovascular Disease,11420,1.0
792,Cardiovascular Disease,11422,9.0
793,Cardiovascular Disease,11423,3.0
794,Cardiovascular Disease,11427,4.0
795,Cardiovascular Disease,11428,19.0
796,Cardiovascular Disease,11432,12.0
797,Cardiovascular Disease,11435,3.0
798,Cardiovascular Disease,11501,242.0
799,Cardiovascular Disease,11507,1.0
800,Cardiovascular Disease,11510,2.0
801,Cardiovascular Disease,11516,7.0
802,Cardiovascular Disease,11520,10.0
803,Cardiovascular Disease,11530,117.0
804,Cardiovascular Disease,11542,2.0
805,Cardiovascular Disease,11545,1.0
806,Cardiovascular Disease,11550,3.0
807,Cardiovascular Disease,11554,144.0
808,Cardiovascular Disease,11557,19.0
809,Cardiovascular Disease,11559,16.0
810,Cardiovascular Disease,11561,16.0
811,Cardiovascular Disease,11563,24.0
812,Cardiovascular Disease,11565,13.0
813,Cardiovascular Disease,11566,11.0
814,Cardiovascular Disease,11570,62.0
815,Cardiovascular Disease,11572,72.0
816,Cardiovascular Disease,11576,404.0
817,Cardiovascular Disease,11576.0,1.0
818,Cardiovascular Disease,11577,28.0
819,Cardiovascular Disease,11580,7.0
820,Cardiovascular Disease,11581,11.0
821,Cardiovascular Disease,11590,4.0
822,Cardiovascular Disease,11596,2.0
823,Cardiovascular Disease,11598,1.0
824,Cardiovascular Disease,11692,1.0
825,Cardiovascular Disease,11693,2.0
826,Cardiovascular Disease,11694,2.0
827,Cardiovascular Disease,11701,81.0
828,Cardiovascular Disease,11701.0,1.0
829,Cardiovascular Disease,11702,25.0
830,Cardiovascular Disease,11703,44.0
831,Cardiovascular Disease,11706,31.0
832,Cardiovascular Disease,11716,1.0
833,Cardiovascular Disease,11724,9.0
834,Cardiovascular Disease,11727,1.0
835,Cardiovascular Disease,11729,120.0
836,Cardiovascular Disease,11733,141.0
837,Cardiovascular Disease,11735,14.0
838,Cardiovascular Disease,11740,19.0
839,Cardiovascular Disease,11743,197.0
840,Cardiovascular Disease,11743.0,1.0
841,Cardiovascular Disease,11746,31.0
842,Cardiovascular Disease,11747,9.0
843,Cardiovascular Disease,11749,7.0
844,Cardiovascular Disease,11758,98.0
845,Cardiovascular Disease,11763,27.0
846,Cardiovascular Disease,11768,4.0
847,Cardiovascular Disease,11772,35.0
848,Cardiovascular Disease,11776,7.0
849,Cardiovascular Disease,11777,6.0
850,Cardiovascular Disease,11779,2.0
851,Cardiovascular Disease,11783,5.0
852,Cardiovascular Disease,11787,86.0
853,Cardiovascular Disease,11788,10.0
854,Cardiovascular Disease,11790,4.0
855,Cardiovascular Disease,11791,12.0
856,Cardiovascular Disease,11792,2.0
857,Cardiovascular Disease,11794,62.0
858,Cardiovascular Disease,11794.0,9.0
859,Cardiovascular Disease,11795,122.0
860,Cardiovascular Disease,11797,6.0
861,Cardiovascular Disease,11801,9.0
862,Cardiovascular Disease,11803,8.0
863,Cardiovascular Disease,11901,94.0
864,Cardiovascular Disease,11968,3.0
865,Cardiovascular Disease,1199,4.0
866,Cardiovascular Disease,1201,13.0
867,Cardiovascular Disease,1201.0,5.0
868,Cardiovascular Disease,12010,2.0
869,Cardiovascular Disease,12020,8.0
870,Cardiovascular Disease,12075,3.0
871,Cardiovascular Disease,12078,31.0
872,Cardiovascular Disease,12095,3.0
873,Cardiovascular Disease,12144,2.0
874,Cardiovascular Disease,12180,15.0
875,Cardiovascular Disease,12184,12.0
876,Cardiovascular Disease,12188,1.0
877,Cardiovascular Disease,12205,229.0
878,Cardiovascular Disease,12206,1.0
879,Cardiovascular Disease,12208,70.0
880,Cardiovascular Disease,12211,100.0
881,Cardiovascular Disease,12211.0,1.0
882,Cardiovascular Disease,12303,2.0
883,Cardiovascular Disease,12304,2.0
884,Cardiovascular Disease,12308,4.0
885,Cardiovascular Disease,12309,86.0
886,Cardiovascular Disease,12401,143.0
887,Cardiovascular Disease,12401.0,3.0
888,Cardiovascular Disease,12428,1.0
889,Cardiovascular Disease,12508,5.0
890,Cardiovascular Disease,12524,74.0
891,Cardiovascular Disease,12534,69.0
892,Cardiovascular Disease,12534.0,2.0
893,Cardiovascular Disease,12550,63.0
894,Cardiovascular Disease,12550.0,1.0
895,Cardiovascular Disease,12553,96.0
896,Cardiovascular Disease,12564,10.0
897,Cardiovascular Disease,12572,3.0
898,Cardiovascular Disease,12601,239.0
899,Cardiovascular Disease,12734,5.0
900,Cardiovascular Disease,12754,1.0
901,Cardiovascular Disease,12771,16.0
902,Cardiovascular Disease,12775,3.0
903,Cardiovascular Disease,12775.0,1.0
904,Cardiovascular Disease,12801,28.0
905,Cardiovascular Disease,12804,59.0
906,Cardiovascular Disease,12816,6.0
907,Cardiovascular Disease,12834,1.0
908,Cardiovascular Disease,12845,2.0
909,Cardiovascular Disease,12866,107.0
910,Cardiovascular Disease,12866.0,2.0
911,Cardiovascular Disease,12901,106.0
912,Cardiovascular Disease,12983,1.0
913,Cardiovascular Disease,12983.0,6.0
914,Cardiovascular Disease,13021,13.0
915,Cardiovascular Disease,13031,6.0
916,Cardiovascular Disease,13039,9.0
917,Cardiovascular Disease,13045,14.0
918,Cardiovascular Disease,13057,19.0
919,Cardiovascular Disease,13066,122.0
920,Cardiovascular Disease,13066.0,2.0
921,Cardiovascular Disease,13069,1.0
922,Cardiovascular Disease,13088,256.0
923,Cardiovascular Disease,13104,1.0
924,Cardiovascular Disease,13126,47.0
925,Cardiovascular Disease,13202,32.0
926,Cardiovascular Disease,13203,70.0
927,Cardiovascular Disease,13210,267.0
928,Cardiovascular Disease,13215,148.0
929,Cardiovascular Disease,13326,20.0
930,Cardiovascular Disease,13326.0,10.0
931,Cardiovascular Disease,13346,9.0
932,Cardiovascular Disease,13346.0,4.0
933,Cardiovascular Disease,13413,100.0
934,Cardiovascular Disease,13440,46.0
935,Cardiovascular Disease,13441,11.0
936,Cardiovascular Disease,13452,5.0
937,Cardiovascular Disease,13501,192.0
938,Cardiovascular Disease,13502,3.0
939,Cardiovascular Disease,13601,27.0
940,Cardiovascular Disease,13619,41.0
941,Cardiovascular Disease,13637,2.0
942,Cardiovascular Disease,13642,7.0
943,Cardiovascular Disease,13662,2.0
944,Cardiovascular Disease,13669,2.0
945,Cardiovascular Disease,13676,7.0
946,Cardiovascular Disease,13790,19.0
947,Cardiovascular Disease,13820,8.0
948,Cardiovascular Disease,13838,6.0
949,Cardiovascular Disease,13850,24.0
950,Cardiovascular Disease,13903,1.0
951,Cardiovascular Disease,13904,1.0
952,Cardiovascular Disease,13905,8.0
953,Cardiovascular Disease,14011,1.0
954,Cardiovascular Disease,14020,31.0
955,Cardiovascular Disease,14051,6.0
956,Cardiovascular Disease,14063,3.0
957,Cardiovascular Disease,14075,1.0
958,Cardiovascular Disease,14081,15.0
959,Cardiovascular Disease,14092,42.0
960,Cardiovascular Disease,14094,7.0
961,Cardiovascular Disease,14120,2.0
962,Cardiovascular Disease,14127,104.0
963,Cardiovascular Disease,14201,31.0
964,Cardiovascular Disease,14203,101.0
965,Cardiovascular Disease,14203.0,5.0
966,Cardiovascular Disease,14209,20.0
967,Cardiovascular Disease,14211,7.0
968,Cardiovascular Disease,14214,37.0
969,Cardiovascular Disease,14215,220.0
970,Cardiovascular Disease,14217,2.0
971,Cardiovascular Disease,14220,20.0
972,Cardiovascular Disease,14221,584.0
973,Cardiovascular Disease,14221.0,1.0
974,Cardiovascular Disease,14223,14.0
975,Cardiovascular Disease,14224,12.0
976,Cardiovascular Disease,14225,1.0
977,Cardiovascular Disease,14226,78.0
978,Cardiovascular Disease,14227,3.0
979,Cardiovascular Disease,14240,1.0
980,Cardiovascular Disease,14301,43.0
981,Cardiovascular Disease,14304,3.0
982,Cardiovascular Disease,1432,28.0
983,Cardiovascular Disease,1432.0,1.0
984,Cardiovascular Disease,1440,3.0
985,Cardiovascular Disease,14420,9.0
986,Cardiovascular Disease,14437,11.0
987,Cardiovascular Disease,14456,18.0
988,Cardiovascular Disease,14513,10.0
989,Cardiovascular Disease,14534,4.0
990,Cardiovascular Disease,14559,2.0
991,Cardiovascular Disease,14569,37.0
992,Cardiovascular Disease,14610,10.0
993,Cardiovascular Disease,14618,120.0
994,Cardiovascular Disease,14618.0,2.0
995,Cardiovascular Disease,14620,7.0
996,Cardiovascular Disease,14621,19.0
997,Cardiovascular Disease,14625,4.0
998,Cardiovascular Disease,14626,38.0
999,Cardiovascular Disease,14642,103.0
1000,Cardiovascular Disease,14642.0,4.0
1001,Cardiovascular Disease,14701,57.0
1002,Cardiovascular Disease,14706,1.0
1003,Cardiovascular Disease,14760,99.0
1004,Cardiovascular Disease,14760.0,1.0
1005,Cardiovascular Disease,14810,1.0
1006,Cardiovascular Disease,14830,25.0
1007,Cardiovascular Disease,14845,12.0
1008,Cardiovascular Disease,14850,8.0
1009,Cardiovascular Disease,14871,12.0
1010,Cardiovascular Disease,14901,26.0
1011,Cardiovascular Disease,14905,30.0
1012,Cardiovascular Disease,15001,38.0
1013,Cardiovascular Disease,15003,1.0
1014,Cardiovascular Disease,15009,132.0
1015,Cardiovascular Disease,15012,2.0
1016,Cardiovascular Disease,15021,24.0
1017,Cardiovascular Disease,15021.0,1.0
1018,Cardiovascular Disease,15022,8.0
1019,Cardiovascular Disease,15025,93.0
1020,Cardiovascular Disease,15025.0,2.0
1021,Cardiovascular Disease,15031,4.0
1022,Cardiovascular Disease,15044,6.0
1023,Cardiovascular Disease,15056,169.0
1024,Cardiovascular Disease,15063,42.0
1025,Cardiovascular Disease,15065,12.0
1026,Cardiovascular Disease,15068,86.0
1027,Cardiovascular Disease,15090,72.0
1028,Cardiovascular Disease,15102,71.0
1029,Cardiovascular Disease,15106,2.0
1030,Cardiovascular Disease,15108,6.0
1031,Cardiovascular Disease,15122,14.0
1032,Cardiovascular Disease,15131,5.0
1033,Cardiovascular Disease,15136,4.0
1034,Cardiovascular Disease,15142,2.0
1035,Cardiovascular Disease,15143,2.0
1036,Cardiovascular Disease,15146,65.0
1037,Cardiovascular Disease,15202,5.0
1038,Cardiovascular Disease,15203,2.0
1039,Cardiovascular Disease,15206,32.0
1040,Cardiovascular Disease,15209,2.0
1041,Cardiovascular Disease,15210,1.0
1042,Cardiovascular Disease,15212,431.0
1043,Cardiovascular Disease,15212.0,13.0
1044,Cardiovascular Disease,15213,108.0
1045,Cardiovascular Disease,15213.0,1.0
1046,Cardiovascular Disease,15215,20.0
1047,Cardiovascular Disease,15219,35.0
1048,Cardiovascular Disease,15219.0,2.0
1049,Cardiovascular Disease,15221,9.0
1050,Cardiovascular Disease,15224,110.0
1051,Cardiovascular Disease,15227,1.0
1052,Cardiovascular Disease,15232,218.0
1053,Cardiovascular Disease,15236,57.0
1054,Cardiovascular Disease,15237,44.0
1055,Cardiovascular Disease,15241,6.0
1056,Cardiovascular Disease,15243,217.0
1057,Cardiovascular Disease,15301,239.0
1058,Cardiovascular Disease,15317,55.0
1059,Cardiovascular Disease,15370,7.0
1060,Cardiovascular Disease,15401,196.0
1061,Cardiovascular Disease,15417,9.0
1062,Cardiovascular Disease,1545,3.0
1063,Cardiovascular Disease,15456,2.0
1064,Cardiovascular Disease,15501,13.0
1065,Cardiovascular Disease,15601,69.0
1066,Cardiovascular Disease,15642,1.0
1067,Cardiovascular Disease,15644,20.0
1068,Cardiovascular Disease,15650,18.0
1069,Cardiovascular Disease,15666,4.0
1070,Cardiovascular Disease,1568,1.0
1071,Cardiovascular Disease,15681,1.0
1072,Cardiovascular Disease,1570,5.0
1073,Cardiovascular Disease,15701,24.0
1074,Cardiovascular Disease,15767,27.0
1075,Cardiovascular Disease,15801,125.0
1076,Cardiovascular Disease,15825,10.0
1077,Cardiovascular Disease,15901,53.0
1078,Cardiovascular Disease,15901.0,2.0
1079,Cardiovascular Disease,15904,2.0
1080,Cardiovascular Disease,15905,58.0
1081,Cardiovascular Disease,15906,26.0
1082,Cardiovascular Disease,15963,1.0
1083,Cardiovascular Disease,16001,130.0
1084,Cardiovascular Disease,16003,15.0
1085,Cardiovascular Disease,1604,4.0
1086,Cardiovascular Disease,16044,1.0
1087,Cardiovascular Disease,16046,8.0
1088,Cardiovascular Disease,1605,49.0
1089,Cardiovascular Disease,16066,64.0
1090,Cardiovascular Disease,1608,74.0
1091,Cardiovascular Disease,1608.0,6.0
1092,Cardiovascular Disease,16105,93.0
1093,Cardiovascular Disease,16117,1.0
1094,Cardiovascular Disease,16121,1.0
1095,Cardiovascular Disease,16127,3.0
1096,Cardiovascular Disease,16146,14.0
1097,Cardiovascular Disease,16148,66.0
1098,Cardiovascular Disease,16148.0,1.0
1099,Cardiovascular Disease,16201,7.0
1100,Cardiovascular Disease,16319,1.0
1101,Cardiovascular Disease,16323,5.0
1102,Cardiovascular Disease,16335,126.0
1103,Cardiovascular Disease,16346,3.0
1104,Cardiovascular Disease,16501,2.0
1105,Cardiovascular Disease,16502,165.0
1106,Cardiovascular Disease,16506,5.0
1107,Cardiovascular Disease,16507,14.0
1108,Cardiovascular Disease,16508,31.0
1109,Cardiovascular Disease,16509,1.0
1110,Cardiovascular Disease,16544,3.0
1111,Cardiovascular Disease,1655,54.0
1112,Cardiovascular Disease,16550,7.0
1113,Cardiovascular Disease,16601,111.0
1114,Cardiovascular Disease,16602,88.0
1115,Cardiovascular Disease,16652,8.0
1116,Cardiovascular Disease,16701,18.0
1117,Cardiovascular Disease,16803,65.0
1118,Cardiovascular Disease,16830,13.0
1119,Cardiovascular Disease,16915,2.0
1120,Cardiovascular Disease,16947,5.0
1121,Cardiovascular Disease,17011,197.0
1122,Cardiovascular Disease,17013,6.0
1123,Cardiovascular Disease,17015,4.0
1124,Cardiovascular Disease,1702,7.0
1125,Cardiovascular Disease,17033,184.0
1126,Cardiovascular Disease,17042,91.0
1127,Cardiovascular Disease,17043,83.0
1128,Cardiovascular Disease,17044,1.0
1129,Cardiovascular Disease,17055,24.0
1130,Cardiovascular Disease,17078,2.0
1131,Cardiovascular Disease,17101,1.0
1132,Cardiovascular Disease,17104,21.0
1133,Cardiovascular Disease,17109,9.0
1134,Cardiovascular Disease,17110,60.0
1135,Cardiovascular Disease,17111,2.0
1136,Cardiovascular Disease,17201,136.0
1137,Cardiovascular Disease,17201.0,3.0
1138,Cardiovascular Disease,17233,5.0
1139,Cardiovascular Disease,17236,1.0
1140,Cardiovascular Disease,17268,14.0
1141,Cardiovascular Disease,17325,14.0
1142,Cardiovascular Disease,17331,75.0
1143,Cardiovascular Disease,17331.0,18.0
1144,Cardiovascular Disease,17403,169.0
1145,Cardiovascular Disease,1742,36.0
1146,Cardiovascular Disease,17508,1.0
1147,Cardiovascular Disease,1752,2.0
1148,Cardiovascular Disease,17522,19.0
1149,Cardiovascular Disease,17543,22.0
1150,Cardiovascular Disease,17601,73.0
1151,Cardiovascular Disease,17602,12.0
1152,Cardiovascular Disease,17603,71.0
1153,Cardiovascular Disease,17701,204.0
1154,Cardiovascular Disease,17724,1.0
1155,Cardiovascular Disease,17801,3.0
1156,Cardiovascular Disease,17820,2.0
1157,Cardiovascular Disease,17821,2.0
1158,Cardiovascular Disease,17822,27.0
1159,Cardiovascular Disease,17822.0,5.0
1160,Cardiovascular Disease,17837,6.0
1161,Cardiovascular Disease,17866,10.0
1162,Cardiovascular Disease,17901,23.0
1163,Cardiovascular Disease,17921,1.0
1164,Cardiovascular Disease,17929,1.0
1165,Cardiovascular Disease,17961,1.0
1166,Cardiovascular Disease,18,3.0
1167,Cardiovascular Disease,1801,2.0
1168,Cardiovascular Disease,18015,48.0
1169,Cardiovascular Disease,18017,82.0
1170,Cardiovascular Disease,18018,318.0
1171,Cardiovascular Disease,18020,14.0
1172,Cardiovascular Disease,18034,5.0
1173,Cardiovascular Disease,18042,85.0
1174,Cardiovascular Disease,18042.0,3.0
1175,Cardiovascular Disease,18045,42.0
1176,Cardiovascular Disease,1805,14.0
1177,Cardiovascular Disease,18066,1.0
1178,Cardiovascular Disease,18091,6.0
1179,Cardiovascular Disease,18101,2.0
1180,Cardiovascular Disease,18102,136.0
1181,Cardiovascular Disease,18103,305.0
1182,Cardiovascular Disease,18103.0,4.0
1183,Cardiovascular Disease,18104,1.0
1184,Cardiovascular Disease,18105,12.0
1185,Cardiovascular Disease,18106,97.0
1186,Cardiovascular Disease,18201,12.0
1187,Cardiovascular Disease,18202,40.0
1188,Cardiovascular Disease,18218,1.0
1189,Cardiovascular Disease,18235,3.0
